date_saved,county,county_population,partially_covered,rate_partially_covered,fully_covered,rate_fully_covered,date_updated
2021-04-26,Wayne,51361,6266,,14027,,2021-04-22
2021-04-26,Huntingdon,45144,2773,,11841,,2021-04-22
2021-04-26,Potter,16526,1446,,2412,,2021-04-22
2021-04-26,Fulton,14530,875,,2001,,2021-04-22
2021-04-26,Pike,55809,7495,,10581,,2021-04-22
2021-04-26,Columbia,64964,6526,,19348,,2021-04-22
2021-04-26,Armstrong,64735,8071,,19148,,2021-04-22
2021-04-26,Mckean,40625,6868,,7053,,2021-04-22
2021-04-26,Snyder,40372,3792,,8649,,2021-04-22
2021-04-26,Luzerne,317417,36145,,91800,,2021-04-22
2021-04-26,Blair,121829,10127,,30135,,2021-04-22
2021-04-26,Cumberland,253370,47522,,59077,,2021-04-22
2021-04-26,Clinton,38632,3219,,8377,,2021-04-22
2021-04-26,Sullivan,6066,1462,,1526,,2021-04-22
2021-04-26,Lancaster,545724,75179,,138973,,2021-04-22
2021-04-26,Bucks,628270,92536,,155824,,2021-04-22
2021-04-26,Northumberland,90843,7534,,26240,,2021-04-22
2021-04-26,Crawford,84629,6567,,22322,,2021-04-22
2021-04-26,Allegheny,1216045,255085,,379064,,2021-04-22
2021-04-26,Fayette,129274,11723,,37563,,2021-04-22
2021-04-26,Lackawanna,209674,27871,,74151,,2021-04-22
2021-04-26,Adams,103009,11470,,21776,,2021-04-22
2021-04-26,Out-of-State,0,140517,,234225,,2021-04-22
2021-04-26,Erie,269728,27037,,81796,,2021-04-22
2021-04-26,Westmoreland,348899,49123,,97557,,2021-04-22
2021-04-26,Lehigh,369318,70228,,104982,,2021-04-22
2021-04-26,York,449058,55110,,106908,,2021-04-22
2021-04-26,Jefferson,43425,3329,,12511,,2021-04-22
2021-04-26,Bedford,47888,4317,,7763,,2021-04-22
2021-04-26,Franklin,155027,11116,,31706,,2021-04-22
2021-04-26,Indiana,84073,7475,,18383,,2021-04-22
2021-04-26,Forest,7247,405,,3499,,2021-04-22
2021-04-26,Somerset,73447,6080,,18540,,2021-04-22
2021-04-26,Chester,524989,122332,,135707,,2021-04-22
2021-04-26,Juniata,24763,1938,,5051,,2021-04-22
2021-04-26,Clarion,38438,2448,,9912,,2021-04-22
2021-04-26,Cameron,4447,391,,1410,,2021-04-22
2021-04-26,Lycoming,113299,11015,,29804,,2021-04-22
2021-04-26,Lebanon,141793,16173,,30701,,2021-04-22
2021-04-26,Warren,39191,5673,,7347,,2021-04-22
2021-04-26,Union,44923,4519,,10610,,2021-04-22
2021-04-26,Dauphin,278299,43206,,60400,,2021-04-22
2021-04-26,Greene,36233,3770,,8484,,2021-04-22
2021-04-26,Wyoming,26794,3264,,7006,,2021-04-22
2021-04-26,Tioga,40591,3349,,8565,,2021-04-22
2021-04-26,Montour,18230,1647,,8139,,2021-04-22
2021-04-26,Montgomery,830915,220518,,171100,,2021-04-22
2021-04-26,Beaver,163929,13923,,30271,,2021-04-22
2021-04-26,Bradford,60323,4435,,11187,,2021-04-22
2021-04-26,Washington,206865,37475,,59368,,2021-04-22
2021-04-26,Delaware,566747,92017,,136114,,2021-04-22
2021-04-26,Berks,421164,61456,,88093,,2021-04-22
2021-04-26,Butler,187853,22137,,60163,,2021-04-22
2021-04-26,Monroe,170271,21780,,34481,,2021-04-22
2021-05-03,Crawford,84629,6210,,23897,,2021-04-22
2021-05-03,Washington,206865,34489,,67145,,2021-04-22
2021-05-03,Schuylkill,141359,19769,,41081,,2021-04-22
2021-05-03,Bucks,628270,98158,,173878,,2021-04-22
2021-05-03,Huntingdon,45144,2744,,12368,,2021-04-22
2021-05-03,Montour,18230,1631,,8542,,2021-04-22
2021-05-03,Pike,55809,7114,,12162,,2021-04-22
2021-05-03,Fulton,14530,726,,2294,,2021-04-22
2021-05-03,Out-of-State,0,130051,,237887,,2021-04-22
2021-05-03,Lawrence,85512,7286,,23320,,2021-04-22
2021-05-03,Lancaster,545724,64589,,161362,,2021-04-22
2021-05-03,Mifflin,46138,3143,,12311,,2021-04-22
2021-05-03,Mercer,109424,7004,,33172,,2021-04-22
2021-05-03,Warren,39191,5292,,8405,,2021-04-22
2021-05-03,Clarion,38438,2276,,10403,,2021-04-22
2021-05-03,York,449058,50766,,121110,,2021-04-22
2021-05-03,Lycoming,113299,10420,,32615,,2021-04-22
2021-05-03,Susquehanna,40328,3236,,8822,,2021-04-22
2021-05-03,Philadelphia,1584064,35287,,63281,,2021-04-22
2021-05-03,Snyder,40372,3770,,9362,,2021-04-22
2021-05-03,Lebanon,141793,14625,,34999,,2021-04-22
2021-05-03,Cameron,4447,314,,1517,,2021-04-22
2021-05-03,Delaware,566747,93411,,152653,,2021-04-22
2021-05-03,Chester,524989,135273,,149948,,2021-04-22
2021-05-03,Armstrong,64735,7340,,20891,,2021-04-22
2021-05-03,Clearfield,79255,5399,,22507,,2021-04-22
2021-05-03,Potter,16526,1188,,2789,,2021-04-22
2021-05-03,Mckean,40625,7778,,7532,,2021-04-22
2021-05-03,Jefferson,43425,3078,,13136,,2021-04-22
2021-05-03,Indiana,84073,6778,,20177,,2021-04-22
2021-05-03,Blair,121829,9695,,32748,,2021-04-22
2021-05-03,Union,44923,4702,,11630,,2021-04-22
2021-05-03,Lackawanna,209674,27780,,79432,,2021-04-22
2021-05-03,Clinton,38632,2926,,9485,,2021-04-22
2021-05-03,Beaver,163929,16751,,46287,,2021-04-22
2021-05-03,Tioga,40591,3018,,9400,,2021-04-22
2021-05-03,Wayne,51361,5676,,15506,,2021-04-22
2021-05-03,Erie,269728,24195,,89359,,2021-04-22
2021-05-03,Monroe,170271,21914,,38967,,2021-04-22
2021-05-03,Montgomery,830915,232386,,193269,,2021-04-22
2021-05-03,Wyoming,26794,3172,,7750,,2021-04-22
2021-05-03,Luzerne,317417,36612,,98913,,2021-04-22
2021-05-03,Elk,29910,2096,,10891,,2021-04-22
2021-05-03,Butler,187853,21596,,64533,,2021-04-22
2021-05-03,Westmoreland,348899,46044,,107288,,2021-04-22
2021-05-03,Perry,46272,8072,,9616,,2021-04-22
2021-05-03,Venango,50668,3388,,13209,,2021-04-22
2021-05-03,Cambria,130192,10823,,40920,,2021-04-22
2021-05-03,Franklin,155027,10057,,34784,,2021-04-22
2021-05-03,Dauphin,278299,42596,,70619,,2021-04-22
2021-05-03,Columbia,64964,6204,,21006,,2021-04-22
2021-05-03,Allegheny,1216045,245480,,429124,,2021-04-22
2021-05-03,Juniata,24763,1755,,5570,,2021-04-22
2021-05-03,Adams,103009,11130,,24174,,2021-04-22
2021-05-03,Carbon,64182,9189,,18484,,2021-04-22
2021-05-03,Northumberland,90843,7631,,27965,,2021-04-22
2021-05-03,Somerset,73447,5661,,19830,,2021-04-22
2021-05-03,Centre,162385,20006,,52405,,2021-04-22
2021-05-03,Cumberland,253370,49233,,67900,,2021-04-22
2021-05-03,Lehigh,369318,71433,,116903,,2021-04-22
2021-05-03,Northampton,305285,67604,,93180,,2021-04-22
2021-05-03,Greene,36233,3336,,9267,,2021-04-22
2021-05-03,Fayette,129274,9666,,41657,,2021-04-22
2021-05-03,Forest,7247,394,,3580,,2021-04-22
2021-05-03,Bedford,47888,3382,,9370,,2021-04-22
2021-05-03,Berks,421164,63618,,99058,,2021-04-22
2021-05-03,Sullivan,6066,1650,,1627,,2021-04-22
2021-05-03,Bradford,60323,3803,,12503,,2021-04-22
2021-05-10,Northampton,305285,63984,,102410,,2021-04-22
2021-05-10,Allegheny,1216045,221629,,470317,,2021-04-22
2021-05-10,Chester,524989,142650,,164853,,2021-04-22
2021-05-10,Greene,36233,3003,,9957,,2021-04-22
2021-05-10,Carbon,64182,8063,,21148,,2021-04-22
2021-05-10,Clarion,38438,2074,,10836,,2021-04-22
2021-05-10,Delaware,566747,88038,,170238,,2021-04-22
2021-05-10,Lehigh,369318,65694,,130183,,2021-04-22
2021-05-10,Juniata,24763,1685,,5902,,2021-04-22
2021-05-10,Cumberland,253370,48312,,76802,,2021-04-22
2021-05-10,Forest,7247,346,,3774,,2021-04-22
2021-05-10,Schuylkill,141359,18420,,45213,,2021-04-22
2021-05-10,Franklin,155027,9284,,37118,,2021-04-22
2021-05-10,Blair,121829,9121,,34434,,2021-04-22
2021-05-10,Lawrence,85512,6754,,24788,,2021-04-22
2021-05-10,Fayette,129274,9004,,43872,,2021-04-22
2021-05-10,Lancaster,545724,53903,,180458,,2021-04-22
2021-05-10,Armstrong,64735,6644,,22525,,2021-04-22
2021-05-10,Montgomery,830915,225909,,222549,,2021-04-22
2021-05-10,Susquehanna,40328,2933,,9642,,2021-04-22
2021-05-10,Montour,18230,1429,,8967,,2021-04-22
2021-05-10,Pike,55809,6760,,13351,,2021-04-22
2021-05-10,Sullivan,6066,1640,,1704,,2021-04-22
2021-05-10,Washington,206865,30806,,73658,,2021-04-22
2021-05-10,Out-of-State,0,123076,,253970,,2021-04-22
2021-05-10,Luzerne,317417,33999,,107133,,2021-04-22
2021-05-10,Butler,187853,18616,,69563,,2021-04-22
2021-05-10,Snyder,40372,3929,,10006,,2021-04-22
2021-05-10,Westmoreland,348899,40452,,117632,,2021-04-22
2021-05-10,Philadelphia,1584064,36091,,68240,,2021-04-22
2021-05-10,Cameron,4447,339,,1717,,2021-04-22
2021-05-10,Union,44923,4349,,12668,,2021-04-22
2021-05-10,Columbia,64964,5468,,22695,,2021-04-22
2021-05-10,Cambria,130192,9445,,43360,,2021-04-22
2021-05-10,York,449058,44321,,134448,,2021-04-22
2021-05-10,Perry,46272,7786,,10833,,2021-04-22
2021-05-10,Adams,103009,9520,,27202,,2021-04-22
2021-05-10,Wyoming,26794,2918,,8498,,2021-04-22
2021-05-10,Elk,29910,2191,,11559,,2021-04-22
2021-05-10,Monroe,170271,20061,,45061,,2021-04-22
2021-05-10,Northumberland,90843,7137,,30217,,2021-04-22
2021-05-10,Centre,162385,18664,,56865,,2021-04-22
2021-05-10,Jefferson,43425,2800,,13733,,2021-04-22
2021-05-10,Potter,16526,1155,,2893,,2021-04-22
2021-05-10,Berks,421164,59070,,113299,,2021-04-22
2021-05-10,Mercer,109424,6257,,34953,,2021-04-22
2021-05-10,Bradford,60323,2999,,13808,,2021-04-22
2021-05-10,Mckean,40625,7858,,7957,,2021-04-22
2021-05-10,Venango,50668,3142,,13786,,2021-04-22
2021-05-10,Warren,39191,4825,,9581,,2021-04-22
2021-05-10,Fulton,14530,584,,2525,,2021-04-22
2021-05-10,Erie,269728,22264,,94958,,2021-04-22
2021-05-10,Bucks,628270,97378,,192889,,2021-04-22
2021-05-10,Wayne,51361,4909,,17005,,2021-04-22
2021-05-10,Somerset,73447,5465,,21220,,2021-04-22
2021-05-10,Tioga,40591,3000,,9658,,2021-04-22
2021-05-10,Lebanon,141793,12001,,39300,,2021-04-22
2021-05-10,Lycoming,113299,10003,,34398,,2021-04-22
2021-05-10,Beaver,163929,16302,,50649,,2021-04-22
2021-05-10,Bedford,47888,3043,,10043,,2021-04-22
2021-05-10,Lackawanna,209674,25302,,85547,,2021-04-22
2021-05-10,Clearfield,79255,4812,,24267,,2021-04-22
2021-05-10,Indiana,84073,5740,,22204,,2021-04-22
2021-05-10,Huntingdon,45144,2665,,12842,,2021-04-22
2021-05-10,Clinton,38632,2514,,10168,,2021-04-22
2021-05-10,Dauphin,278299,41066,,78453,,2021-04-22
2021-05-10,Crawford,84629,5113,,25644,,2021-04-22
2021-05-10,Mifflin,46138,2840,,13148,,2021-04-22
2021-05-17,Berks,421164,55452,,124837,,2021-04-22
2021-05-17,Perry,46272,7450,,11886,,2021-04-22
2021-05-17,Forest,7247,339,,3839,,2021-04-22
2021-05-17,Pike,55809,6132,,14850,,2021-04-22
2021-05-17,Franklin,155027,8111,,39748,,2021-04-22
2021-05-17,Clarion,38438,1874,,11270,,2021-04-22
2021-05-17,Lebanon,141793,10255,,43070,,2021-04-22
2021-05-17,Tioga,40591,2812,,10049,,2021-04-22
2021-05-17,Clinton,38632,2528,,10550,,2021-04-22
2021-05-17,Somerset,73447,5015,,22318,,2021-04-22
2021-05-17,Schuylkill,141359,17439,,49210,,2021-04-22
2021-05-17,Washington,206865,28074,,79387,,2021-04-22
2021-05-17,Mercer,109424,5816,,36472,,2021-04-22
2021-05-17,Huntingdon,45144,2288,,13709,,2021-04-22
2021-05-17,Wayne,51361,4503,,18165,,2021-04-22
2021-05-17,Crawford,84629,4495,,26992,,2021-04-22
2021-05-17,Philadelphia,1584064,36436,,73031,,2021-04-22
2021-05-17,Cumberland,253370,48596,,83396,,2021-04-22
2021-05-17,Mckean,40625,7892,,8221,,2021-04-22
2021-05-17,Lehigh,369318,61599,,142804,,2021-04-22
2021-05-17,Northumberland,90843,7029,,31626,,2021-04-22
2021-05-17,Cameron,4447,309,,1794,,2021-04-22
2021-05-17,Snyder,40372,3888,,10631,,2021-04-22
2021-05-17,Cambria,130192,8521,,45446,,2021-04-22
2021-05-17,Dauphin,278299,38799,,85384,,2021-04-22
2021-05-17,Fulton,14530,550,,2611,,2021-04-22
2021-05-17,Jefferson,43425,2399,,14395,,2021-04-22
2021-05-17,Chester,524989,149655,,176080,,2021-04-22
2021-05-17,Sullivan,6066,1633,,1794,,2021-04-22
2021-05-17,Potter,16526,1272,,2969,,2021-04-22
2021-05-17,Adams,103009,8154,,29795,,2021-04-22
2021-05-17,Wyoming,26794,2809,,9073,,2021-04-22
2021-05-17,Montour,18230,1351,,9343,,2021-04-22
2021-05-17,Susquehanna,40328,2596,,10316,,2021-04-22
2021-05-17,Lycoming,113299,10223,,35820,,2021-04-22
2021-05-17,Clearfield,79255,4051,,25724,,2021-04-22
2021-05-17,Indiana,84073,5230,,23886,,2021-04-22
2021-05-17,Elk,29910,1800,,12156,,2021-04-22
2021-05-17,Carbon,64182,7397,,22807,,2021-04-22
2021-05-17,Northampton,305285,60614,,112441,,2021-04-22
2021-05-17,Armstrong,64735,5728,,24165,,2021-04-22
2021-05-17,Lackawanna,209674,23143,,91239,,2021-04-22
2021-05-17,Columbia,64964,4995,,23969,,2021-04-22
2021-05-17,Warren,39191,4880,,10047,,2021-04-22
2021-05-17,Westmoreland,348899,36758,,125537,,2021-04-22
2021-05-17,Butler,187853,14840,,75675,,2021-04-22
2021-05-17,Centre,162385,16694,,61972,,2021-04-22
2021-05-17,Delaware,566747,77697,,189457,,2021-04-22
2021-05-17,Beaver,163929,13863,,55002,,2021-04-22
2021-05-17,Luzerne,317417,31263,,114851,,2021-04-22
2021-05-17,Bucks,628270,92862,,212001,,2021-04-22
2021-05-17,Allegheny,1216045,204778,,504852,,2021-04-22
2021-05-17,Fayette,129274,8360,,46194,,2021-04-22
2021-05-17,York,449058,39886,,145379,,2021-04-22
2021-05-17,Erie,269728,21564,,99233,,2021-04-22
2021-05-17,Montgomery,830915,219637,,246892,,2021-04-22
2021-05-17,Union,44923,4170,,13400,,2021-04-22
2021-05-17,Venango,50668,3326,,14183,,2021-04-22
2021-05-17,Bedford,47888,2806,,10599,,2021-04-22
2021-05-17,Bradford,60323,2989,,14403,,2021-04-22
2021-05-17,Lancaster,545724,46765,,197084,,2021-04-22
2021-05-17,Juniata,24763,1529,,6342,,2021-04-22
2021-05-17,Blair,121829,8642,,36323,,2021-04-22
2021-05-17,Greene,36233,2703,,10571,,2021-04-22
2021-05-17,Out-of-State,0,119449,,268618,,2021-04-22
2021-05-17,Monroe,170271,18886,,49435,,2021-04-22
2021-05-17,Mifflin,46138,2668,,13903,,2021-04-22
2021-05-17,Lawrence,85512,5863,,26414,,2021-04-22
2021-05-24,Butler,187853,14456,,79183,,2021-04-22
2021-05-24,Wyoming,26794,2628,,9762,,2021-04-22
2021-05-24,York,449058,37407,,156373,,2021-04-22
2021-05-24,Clearfield,79255,4227,,26546,,2021-04-22
2021-05-24,Greene,36233,2601,,11022,,2021-04-22
2021-05-24,Lancaster,545724,46306,,208162,,2021-04-22
2021-05-24,Crawford,84629,4544,,27963,,2021-04-22
2021-05-24,Montour,18230,1251,,9785,,2021-04-22
2021-05-24,Luzerne,317417,29666,,122598,,2021-04-22
2021-05-24,Monroe,170271,17596,,53995,,2021-04-22
2021-05-24,Northampton,305285,57913,,121394,,2021-04-22
2021-05-24,Bucks,628270,88364,,231105,,2021-04-22
2021-05-24,Lebanon,141793,9828,,46018,,2021-04-22
2021-05-24,Westmoreland,348899,35577,,132037,,2021-04-22
2021-05-24,Blair,121829,8474,,37929,,2021-04-22
2021-05-24,Chester,524989,154087,,189107,,2021-04-22
2021-05-24,Lehigh,369318,57995,,155201,,2021-04-22
2021-05-24,Pike,55809,5918,,16037,,2021-04-22
2021-05-24,Fayette,129274,8321,,48032,,2021-04-22
2021-05-24,Cameron,4447,296,,1839,,2021-04-22
2021-05-24,Warren,39191,4518,,10904,,2021-04-22
2021-05-24,Out-of-State,0,119886,,280658,,2021-04-22
2021-05-24,Montgomery,830915,215406,,275519,,2021-04-22
2021-05-24,Cumberland,253370,45081,,94133,,2021-04-22
2021-05-24,Union,44923,3750,,14512,,2021-04-22
2021-05-24,Lycoming,113299,9857,,37497,,2021-04-22
2021-05-24,Elk,29910,1803,,12443,,2021-04-22
2021-05-24,Carbon,64182,6668,,24769,,2021-04-22
2021-05-24,Northumberland,90843,6460,,33788,,2021-04-22
2021-05-24,Wayne,51361,4518,,19106,,2021-04-22
2021-05-24,Washington,206865,27518,,83631,,2021-04-22
2021-05-24,Mckean,40625,7916,,8570,,2021-04-22
2021-05-24,Sullivan,6066,1582,,1907,,2021-04-22
2021-05-24,Somerset,73447,4783,,23203,,2021-04-22
2021-05-24,Clarion,38438,1908,,11578,,2021-04-22
2021-05-24,Bradford,60323,2986,,14983,,2021-04-22
2021-05-24,Beaver,163929,13843,,57604,,2021-04-22
2021-05-24,Snyder,40372,3851,,11281,,2021-04-22
2021-05-24,Clinton,38632,2570,,10857,,2021-04-22
2021-05-24,Susquehanna,40328,2349,,10988,,2021-04-22
2021-05-24,Delaware,566747,68401,,209428,,2021-04-22
2021-05-24,Franklin,155027,7747,,42101,,2021-04-22
2021-05-24,Cambria,130192,7920,,47729,,2021-04-22
2021-05-24,Centre,162385,14092,,66447,,2021-04-22
2021-05-24,Bedford,47888,2340,,11393,,2021-04-22
2021-05-24,Tioga,40591,2784,,10364,,2021-04-22
2021-05-24,Mercer,109424,6202,,37603,,2021-04-22
2021-05-24,Huntingdon,45144,2241,,14381,,2021-04-22
2021-05-24,Fulton,14530,458,,2805,,2021-04-22
2021-05-24,Juniata,24763,1441,,6700,,2021-04-22
2021-05-24,Armstrong,64735,5445,,25384,,2021-04-22
2021-05-24,Adams,103009,7356,,32324,,2021-04-22
2021-05-24,Forest,7247,314,,3898,,2021-04-22
2021-05-24,Dauphin,278299,34072,,97903,,2021-04-22
2021-05-24,Jefferson,43425,2448,,14890,,2021-04-22
2021-05-24,Allegheny,1216045,199815,,531322,,2021-04-22
2021-05-24,Columbia,64964,4331,,25735,,2021-04-22
2021-05-24,Erie,269728,21710,,103150,,2021-04-22
2021-05-24,Schuylkill,141359,16830,,52407,,2021-04-22
2021-05-24,Mifflin,46138,2556,,14731,,2021-04-22
2021-05-24,Indiana,84073,4905,,25286,,2021-04-22
2021-05-24,Lackawanna,209674,21864,,97035,,2021-04-22
2021-05-24,Philadelphia,1584064,37212,,78207,,2021-04-22
2021-05-24,Berks,421164,51164,,137724,,2021-04-22
2021-05-24,Perry,46272,7360,,13159,,2021-04-22
2021-05-24,Lawrence,85512,5682,,27571,,2021-04-22
2021-05-24,Potter,16526,1276,,3049,,2021-04-22
2021-05-24,Venango,50668,3380,,14620,,2021-04-22
2021-05-31,Washington,206865,26909,,86614,,2021-04-22
2021-05-31,Schuylkill,141359,15917,,55269,,2021-04-22
2021-05-31,Carbon,64182,6121,,26309,,2021-04-22
2021-05-31,Philadelphia,1584064,39714,,82665,,2021-04-22
2021-05-31,Lancaster,545724,43424,,217822,,2021-04-22
2021-05-31,Wayne,51361,4675,,19733,,2021-04-22
2021-05-31,Clarion,38438,1911,,11839,,2021-04-22
2021-05-31,Pike,55809,5885,,17115,,2021-04-22
2021-05-31,Fayette,129274,8183,,49398,,2021-04-22
2021-05-31,Lehigh,369318,54382,,165005,,2021-04-22
2021-05-31,Cambria,130192,7883,,49169,,2021-04-22
2021-05-31,Sullivan,6066,1559,,1985,,2021-04-22
2021-05-31,Wyoming,26794,2572,,10294,,2021-04-22
2021-05-31,Juniata,24763,1315,,7088,,2021-04-22
2021-05-31,Jefferson,43425,2446,,15211,,2021-04-22
2021-05-31,Luzerne,317417,28417,,128691,,2021-04-22
2021-05-31,Butler,187853,14293,,81194,,2021-04-22
2021-05-31,Snyder,40372,3820,,11758,,2021-04-22
2021-05-31,Lycoming,113299,9531,,38934,,2021-04-22
2021-05-31,Allegheny,1216045,198823,,546609,,2021-04-22
2021-05-31,Bedford,47888,2090,,11910,,2021-04-22
2021-05-31,Montgomery,830915,212081,,292501,,2021-04-22
2021-05-31,Columbia,64964,4390,,26500,,2021-04-22
2021-05-31,Elk,29910,1758,,12745,,2021-04-22
2021-05-31,Fulton,14530,342,,2976,,2021-04-22
2021-05-31,Perry,46272,6836,,14318,,2021-04-22
2021-05-31,Berks,421164,48440,,147649,,2021-04-22
2021-05-31,Northumberland,90843,6602,,34993,,2021-04-22
2021-05-31,Lebanon,141793,9509,,48329,,2021-04-22
2021-05-31,Lawrence,85512,5362,,28509,,2021-04-22
2021-05-31,Dauphin,278299,30764,,107502,,2021-04-22
2021-05-31,Armstrong,64735,5119,,26254,,2021-04-22
2021-05-31,Venango,50668,3509,,14903,,2021-04-22
2021-05-31,Erie,269728,20997,,106787,,2021-04-22
2021-05-31,Out-of-State,0,118875,,290057,,2021-04-22
2021-05-31,Chester,524989,154442,,201097,,2021-04-22
2021-05-31,Greene,36233,2574,,11321,,2021-04-22
2021-05-31,Westmoreland,348899,34936,,136018,,2021-04-22
2021-05-31,Tioga,40591,2800,,10628,,2021-04-22
2021-05-31,Forest,7247,320,,3924,,2021-04-22
2021-05-31,Huntingdon,45144,2111,,14885,,2021-04-22
2021-05-31,Montour,18230,1265,,9959,,2021-04-22
2021-05-31,Indiana,84073,4814,,26105,,2021-04-22
2021-05-31,Bradford,60323,2986,,15455,,2021-04-22
2021-05-31,Adams,103009,7125,,34085,,2021-04-22
2021-05-31,Union,44923,3635,,15037,,2021-04-22
2021-05-31,Mifflin,46138,2505,,15365,,2021-04-22
2021-05-31,Mercer,109424,6127,,38571,,2021-04-22
2021-05-31,Clinton,38632,2635,,11133,,2021-04-22
2021-05-31,Crawford,84629,4405,,28768,,2021-04-22
2021-05-31,York,449058,36176,,164615,,2021-04-22
2021-05-31,Monroe,170271,15962,,58128,,2021-04-22
2021-05-31,Northampton,305285,55625,,128130,,2021-04-22
2021-05-31,Clearfield,79255,4021,,27552,,2021-04-22
2021-05-31,Potter,16526,1335,,3117,,2021-04-22
2021-05-31,Delaware,566747,63129,,224048,,2021-04-22
2021-05-31,Bucks,628270,86266,,243286,,2021-04-22
2021-05-31,Mckean,40625,8484,,8814,,2021-04-22
2021-05-31,Franklin,155027,7399,,44031,,2021-04-22
2021-05-31,Cameron,4447,280,,1875,,2021-04-22
2021-05-31,Centre,162385,13336,,68777,,2021-04-22
2021-05-31,Warren,39191,4263,,11558,,2021-04-22
2021-05-31,Beaver,163929,13265,,60286,,2021-04-22
2021-05-31,Blair,121829,7560,,39711,,2021-04-22
2021-05-31,Susquehanna,40328,2306,,11667,,2021-04-22
2021-05-31,Somerset,73447,4659,,23988,,2021-04-22
2021-05-31,Lackawanna,209674,20756,,101660,,2021-04-22
2021-05-31,Cumberland,253370,43839,,101404,,2021-04-22
2021-06-07,Dauphin,278299,28627,,112580,,2021-04-22
2021-06-07,Carbon,64182,5736,,27187,,2021-04-22
2021-06-07,Erie,269728,19595,,111458,,2021-04-22
2021-06-07,Lawrence,85512,5015,,29598,,2021-04-22
2021-06-07,Clinton,38632,2675,,11614,,2021-04-22
2021-06-07,Bedford,47888,1891,,12368,,2021-04-22
2021-06-07,Greene,36233,2511,,11575,,2021-04-22
2021-06-07,Indiana,84073,4782,,26600,,2021-04-22
2021-06-07,Tioga,40591,2331,,11640,,2021-04-22
2021-06-07,Wyoming,26794,2386,,10834,,2021-04-22
2021-06-07,Perry,46272,6509,,15051,,2021-04-22
2021-06-07,Wayne,51361,4484,,20328,,2021-04-22
2021-06-07,Lycoming,113299,9019,,40684,,2021-04-22
2021-06-07,Lebanon,141793,9185,,49828,,2021-04-22
2021-06-07,Chester,524989,155085,,210237,,2021-04-22
2021-06-07,Cumberland,253370,42705,,105364,,2021-04-22
2021-06-07,Montgomery,830915,204727,,308374,,2021-04-22
2021-06-07,Mckean,40625,8088,,9546,,2021-04-22
2021-06-07,Fulton,14530,323,,3032,,2021-04-22
2021-06-07,Franklin,155027,7158,,45248,,2021-04-22
2021-06-07,Elk,29910,1676,,12952,,2021-04-22
2021-06-07,Northampton,305285,53611,,133087,,2021-04-22
2021-06-07,Washington,206865,26099,,89129,,2021-04-22
2021-06-07,Northumberland,90843,6228,,36153,,2021-04-22
2021-06-07,Lancaster,545724,39867,,225990,,2021-04-22
2021-06-07,Cambria,130192,7849,,50126,,2021-04-22
2021-06-07,Sullivan,6066,1514,,2074,,2021-04-22
2021-06-07,Fayette,129274,7802,,50527,,2021-04-22
2021-06-07,Beaver,163929,12562,,62187,,2021-04-22
2021-06-07,Lackawanna,209674,19656,,104849,,2021-04-22
2021-06-07,Clearfield,79255,3967,,28113,,2021-04-22
2021-06-07,Potter,16526,1096,,3566,,2021-04-22
2021-06-07,Warren,39191,3815,,12275,,2021-04-22
2021-06-07,Montour,18230,1123,,10262,,2021-04-22
2021-06-07,Lehigh,369318,51721,,172026,,2021-04-22
2021-06-07,Out-of-State,0,119261,,298420,,2021-04-22
2021-06-07,Mifflin,46138,2351,,15884,,2021-04-22
2021-06-07,Forest,7247,300,,4008,,2021-04-22
2021-06-07,Clarion,38438,1825,,12095,,2021-04-22
2021-06-07,Luzerne,317417,27191,,133061,,2021-04-22
2021-06-07,Cameron,4447,258,,1913,,2021-04-22
2021-06-07,Bucks,628270,80039,,258367,,2021-04-22
2021-06-07,Union,44923,3447,,15500,,2021-04-22
2021-06-07,Centre,162385,12182,,70961,,2021-04-22
2021-06-07,Monroe,170271,14660,,61213,,2021-04-22
2021-06-07,Juniata,24763,1233,,7283,,2021-04-22
2021-06-07,Berks,421164,45868,,155298,,2021-04-22
2021-06-07,Butler,187853,13169,,83887,,2021-04-22
2021-06-07,Jefferson,43425,2422,,15414,,2021-04-22
2021-06-07,Bradford,60323,2713,,16034,,2021-04-22
